Date,Open,High,Low,Close
13/3/2026 03:20,1.1509,1.1509,1.1506,1.1507
13/3/2026 03:25,1.1506,1.1509,1.1505,1.1507
13/3/2026 03:30,1.1506,1.1507,1.1503,1.1505
13/3/2026 03:35,1.1505,1.1506,1.1503,1.1505
13/3/2026 03:40,1.1503,1.1508,1.1503,1.1507
13/3/2026 03:45,1.1507,1.1509,1.1507,1.1508
13/3/2026 03:50,1.1509,1.1509,1.1506,1.1508
13/3/2026 03:55,1.1507,1.1509,1.1505,1.1508
13/3/2026 04:00,1.1508,1.1509,1.1507,1.1508
13/3/2026 04:05,1.1506,1.1507,1.1505,1.1506
13/3/2026 04:10,1.1506,1.1507,1.1504,1.1505
13/3/2026 04:15,1.1505,1.1507,1.1504,1.1506
13/3/2026 04:20,1.1506,1.1506,1.1503,1.1505
13/3/2026 04:25,1.1503,1.1506,1.1502,1.1503
13/3/2026 04:30,1.1503,1.1504,1.1501,1.1501
13/3/2026 04:35,1.1501,1.1502,1.1498,1.15
13/3/2026 04:40,1.15,1.1502,1.1499,1.1501
13/3/2026 04:45,1.1501,1.1502,1.15,1.1501
13/3/2026 04:50,1.1502,1.1503,1.15,1.1501
13/3/2026 04:55,1.15,1.1503,1.15,1.1502
13/3/2026 05:00,1.1502,1.1503,1.15,1.1501
13/3/2026 05:05,1.1501,1.1502,1.1499,1.1501
13/3/2026 05:10,1.1501,1.1503,1.15,1.1502
13/3/2026 05:15,1.1502,1.1503,1.1501,1.1502
13/3/2026 05:20,1.1503,1.1504,1.1501,1.1503
13/3/2026 05:25,1.1503,1.1504,1.1502,1.1503
13/3/2026 05:30,1.1503,1.1506,1.1502,1.1504
13/3/2026 05:35,1.1503,1.1506,1.1503,1.1505
13/3/2026 05:40,1.1504,1.1505,1.1501,1.1502
13/3/2026 05:45,1.1502,1.1504,1.1501,1.1503
13/3/2026 05:50,1.1503,1.1503,1.15,1.15
13/3/2026 05:55,1.1501,1.1501,1.1499,1.15
13/3/2026 06:00,1.15,1.1502,1.1498,1.15
13/3/2026 06:05,1.15,1.1503,1.1499,1.1502
13/3/2026 06:10,1.1501,1.1502,1.1499,1.15
13/3/2026 06:15,1.1499,1.15,1.1495,1.1497
13/3/2026 06:20,1.1496,1.15,1.1496,1.1498
13/3/2026 06:25,1.1498,1.1499,1.1495,1.1496
13/3/2026 06:30,1.1497,1.1497,1.1492,1.1492
13/3/2026 06:35,1.1492,1.1493,1.1489,1.1493
13/3/2026 06:40,1.1493,1.1494,1.1491,1.1493
13/3/2026 06:45,1.1492,1.1494,1.1488,1.1489
13/3/2026 06:50,1.1489,1.1489,1.1486,1.1488
13/3/2026 06:55,1.1488,1.1489,1.1481,1.1482
13/3/2026 07:00,1.1482,1.1483,1.1476,1.1478
13/3/2026 07:05,1.1478,1.1479,1.1474,1.1476
13/3/2026 07:10,1.1475,1.1478,1.1473,1.1474
13/3/2026 07:15,1.1473,1.1475,1.1469,1.1472
13/3/2026 07:20,1.1471,1.1472,1.1465,1.1468
13/3/2026 07:25,1.1468,1.1472,1.1466,1.1471
13/3/2026 07:30,1.1471,1.1473,1.1469,1.1471
13/3/2026 07:35,1.1472,1.1474,1.1469,1.1471
13/3/2026 07:40,1.147,1.1471,1.1464,1.1467
13/3/2026 07:45,1.1465,1.1468,1.1454,1.1455
13/3/2026 07:50,1.1455,1.1458,1.1454,1.1456
13/3/2026 07:55,1.1455,1.1458,1.1453,1.1457
13/3/2026 08:00,1.1457,1.1459,1.1449,1.145
13/3/2026 08:05,1.145,1.1452,1.1442,1.1444
13/3/2026 08:10,1.1443,1.1444,1.1436,1.1439
13/3/2026 08:15,1.1439,1.144,1.1432,1.1435
13/3/2026 08:20,1.1435,1.144,1.1431,1.1438
13/3/2026 08:25,1.1437,1.144,1.1435,1.1437
13/3/2026 08:30,1.1437,1.1447,1.1436,1.1447
13/3/2026 08:35,1.1447,1.1452,1.1444,1.1449
13/3/2026 08:40,1.1448,1.1449,1.1443,1.1443
13/3/2026 08:45,1.1444,1.1444,1.1438,1.1443
13/3/2026 08:50,1.1443,1.1445,1.144,1.1441
13/3/2026 08:55,1.144,1.1445,1.1438,1.1445
13/3/2026 09:00,1.1445,1.1454,1.1443,1.1454
13/3/2026 09:05,1.1454,1.1456,1.145,1.1455
13/3/2026 09:10,1.1456,1.1458,1.1451,1.1458
13/3/2026 09:15,1.1458,1.1458,1.1452,1.1455
13/3/2026 09:20,1.1455,1.1458,1.1452,1.1453
13/3/2026 09:25,1.1453,1.1459,1.1453,1.1458
13/3/2026 09:30,1.1459,1.146,1.1455,1.146
13/3/2026 09:35,1.1461,1.1461,1.1456,1.1456
13/3/2026 09:40,1.1456,1.1457,1.145,1.1451
13/3/2026 09:45,1.1451,1.1454,1.145,1.1452
13/3/2026 09:50,1.1452,1.1454,1.145,1.1454
13/3/2026 09:55,1.1454,1.1455,1.1452,1.1452
13/3/2026 10:00,1.1452,1.1462,1.1452,1.146
13/3/2026 10:05,1.146,1.1463,1.146,1.1463
13/3/2026 10:10,1.1463,1.1464,1.1461,1.1461
13/3/2026 10:15,1.1461,1.1462,1.1456,1.1457
13/3/2026 10:20,1.1458,1.1458,1.1454,1.1457
13/3/2026 10:25,1.1457,1.1457,1.1452,1.1455
13/3/2026 10:30,1.1454,1.1457,1.1451,1.1457
13/3/2026 10:35,1.1457,1.1458,1.1455,1.1456
13/3/2026 10:40,1.1456,1.1459,1.1455,1.1458
13/3/2026 10:45,1.1458,1.1468,1.1452,1.1466
13/3/2026 10:50,1.1466,1.1472,1.146,1.146
13/3/2026 10:55,1.1461,1.1462,1.1457,1.1458
13/3/2026 11:00,1.1457,1.1466,1.1457,1.1465
13/3/2026 11:05,1.1465,1.1468,1.1458,1.146
13/3/2026 11:10,1.146,1.146,1.1455,1.1456
13/3/2026 11:15,1.1456,1.1466,1.1455,1.1465
13/3/2026 11:20,1.1465,1.1466,1.1462,1.1464
13/3/2026 11:25,1.1464,1.1469,1.1463,1.1465
13/3/2026 11:30,1.1465,1.147,1.1463,1.1463
13/3/2026 11:35,1.1463,1.1464,1.1458,1.146
13/3/2026 11:40,1.1459,1.1465,1.1457,1.1464
13/3/2026 11:45,1.1465,1.1468,1.1464,1.1467
13/3/2026 11:50,1.1466,1.1468,1.1464,1.1466
13/3/2026 11:55,1.1465,1.147,1.1465,1.1468
13/3/2026 12:00,1.1467,1.1473,1.1466,1.147
13/3/2026 12:05,1.147,1.1471,1.1464,1.1465
13/3/2026 12:10,1.1464,1.1465,1.1461,1.1463
13/3/2026 12:15,1.1463,1.1465,1.1461,1.1464
13/3/2026 12:20,1.1464,1.1465,1.146,1.1465
13/3/2026 12:25,1.1464,1.1474,1.1464,1.1468
13/3/2026 12:30,1.1469,1.1475,1.1465,1.147
13/3/2026 12:35,1.147,1.1474,1.1469,1.1473
13/3/2026 12:40,1.1473,1.1474,1.147,1.1474
13/3/2026 12:45,1.1473,1.1488,1.1473,1.1483
13/3/2026 12:50,1.1483,1.1483,1.1476,1.148
13/3/2026 12:55,1.148,1.1482,1.1476,1.1477
13/3/2026 13:00,1.1479,1.1483,1.1474,1.1477
13/3/2026 13:05,1.1477,1.1478,1.1473,1.1475
13/3/2026 13:10,1.1475,1.1483,1.1473,1.1481
13/3/2026 13:15,1.1482,1.1482,1.1474,1.1477
13/3/2026 13:20,1.1477,1.1477,1.1474,1.1475
13/3/2026 13:25,1.1475,1.1478,1.1473,1.1477
13/3/2026 13:30,1.1477,1.1483,1.1477,1.1479
13/3/2026 13:35,1.1479,1.1488,1.1477,1.1487
13/3/2026 13:40,1.1487,1.1488,1.1483,1.1486
13/3/2026 13:45,1.1486,1.149,1.1484,1.1485
13/3/2026 13:50,1.1485,1.1487,1.148,1.1486
13/3/2026 13:55,1.1486,1.1487,1.1478,1.1478
13/3/2026 14:00,1.1478,1.1479,1.1471,1.1473
13/3/2026 14:05,1.1473,1.1476,1.1471,1.1476
13/3/2026 14:10,1.1477,1.1478,1.1474,1.1474
13/3/2026 14:15,1.1474,1.1474,1.1469,1.1471
13/3/2026 14:20,1.147,1.1476,1.147,1.1475
13/3/2026 14:25,1.1475,1.1478,1.1473,1.1476
13/3/2026 14:30,1.1475,1.1484,1.1475,1.148
13/3/2026 14:35,1.148,1.148,1.1472,1.1473
13/3/2026 14:40,1.1473,1.1473,1.1466,1.1466
13/3/2026 14:45,1.1466,1.1467,1.1461,1.1463
13/3/2026 14:50,1.1463,1.1465,1.1461,1.1461
13/3/2026 14:55,1.1461,1.1462,1.1455,1.1456
13/3/2026 15:00,1.1456,1.1458,1.1454,1.1455
13/3/2026 15:05,1.1456,1.1458,1.1452,1.1458
13/3/2026 15:10,1.1455,1.1461,1.1452,1.146
13/3/2026 15:15,1.146,1.146,1.1451,1.1451
13/3/2026 15:20,1.1451,1.1455,1.1447,1.1448
13/3/2026 15:25,1.1448,1.145,1.1446,1.1449
13/3/2026 15:30,1.1448,1.145,1.1443,1.1445
13/3/2026 15:35,1.1445,1.1446,1.144,1.1442
13/3/2026 15:40,1.1442,1.1443,1.1434,1.1436
13/3/2026 15:45,1.1436,1.1452,1.1435,1.1443
13/3/2026 15:50,1.1443,1.1444,1.1438,1.1441
13/3/2026 15:55,1.1441,1.1445,1.144,1.1443
13/3/2026 16:00,1.1442,1.145,1.1441,1.1446
13/3/2026 16:05,1.1446,1.1449,1.1444,1.1446
13/3/2026 16:10,1.1446,1.1448,1.144,1.1443
13/3/2026 16:15,1.1443,1.1444,1.1438,1.144
13/3/2026 16:20,1.144,1.1444,1.1438,1.1439
13/3/2026 16:25,1.1439,1.144,1.1438,1.1439
13/3/2026 16:30,1.1439,1.1442,1.1436,1.1437
13/3/2026 16:35,1.1437,1.1442,1.1436,1.1436
13/3/2026 16:40,1.1436,1.1439,1.1435,1.1436
13/3/2026 16:45,1.1436,1.1442,1.1436,1.1441
13/3/2026 16:50,1.1442,1.1446,1.1441,1.1445
13/3/2026 16:55,1.1445,1.1445,1.144,1.1442
13/3/2026 17:00,1.1441,1.1443,1.1437,1.1438
13/3/2026 17:05,1.1437,1.1439,1.1435,1.1436
13/3/2026 17:10,1.1436,1.1438,1.1433,1.1436
13/3/2026 17:15,1.1437,1.1444,1.1437,1.1443
13/3/2026 17:20,1.1443,1.1444,1.144,1.1442
13/3/2026 17:25,1.1443,1.1444,1.144,1.1443
13/3/2026 17:30,1.1444,1.1444,1.1439,1.1442
13/3/2026 17:35,1.1442,1.1445,1.1441,1.1444
13/3/2026 17:40,1.1444,1.1445,1.144,1.1444
13/3/2026 17:45,1.1444,1.1446,1.1439,1.144
13/3/2026 17:50,1.1441,1.1441,1.1439,1.144
13/3/2026 17:55,1.144,1.1442,1.144,1.1442
13/3/2026 18:00,1.1442,1.1442,1.1438,1.1441
13/3/2026 18:05,1.1441,1.1442,1.1438,1.1439
13/3/2026 18:10,1.1439,1.1439,1.1436,1.1438
13/3/2026 18:15,1.1438,1.1438,1.1432,1.1433
13/3/2026 18:20,1.1433,1.1435,1.1431,1.1432
13/3/2026 18:25,1.1432,1.1435,1.1432,1.1435
13/3/2026 18:30,1.1435,1.1439,1.1434,1.1438
13/3/2026 18:35,1.1438,1.144,1.1436,1.1439
13/3/2026 18:40,1.1438,1.144,1.1437,1.1439
13/3/2026 18:45,1.1439,1.144,1.1438,1.144
13/3/2026 18:50,1.1439,1.144,1.1436,1.1437
13/3/2026 18:55,1.1437,1.1437,1.1434,1.1436
13/3/2026 19:00,1.1434,1.1442,1.1432,1.1433
13/3/2026 19:05,1.1433,1.1433,1.143,1.1431
13/3/2026 19:10,1.1431,1.1431,1.1427,1.1428
13/3/2026 19:15,1.1428,1.1428,1.1424,1.1427
13/3/2026 19:20,1.1427,1.1428,1.1425,1.1427
13/3/2026 19:25,1.1427,1.1428,1.1424,1.1425
13/3/2026 19:30,1.1425,1.1427,1.1425,1.1426
13/3/2026 19:35,1.1426,1.1426,1.1424,1.1424
13/3/2026 19:40,1.1424,1.1425,1.1423,1.1424
13/3/2026 19:45,1.1424,1.1425,1.1422,1.1423
13/3/2026 19:50,1.1422,1.1423,1.1419,1.1421
13/3/2026 19:55,1.1421,1.1422,1.142,1.1422
13/3/2026 20:00,1.1421,1.1422,1.1419,1.142
13/3/2026 20:05,1.142,1.1421,1.1416,1.1416
13/3/2026 20:10,1.1417,1.1418,1.1415,1.1415
13/3/2026 20:15,1.1415,1.1417,1.1414,1.1415
13/3/2026 20:20,1.1416,1.1417,1.1412,1.1413
13/3/2026 20:25,1.1412,1.1414,1.1412,1.1413
13/3/2026 20:30,1.1414,1.1416,1.1411,1.1411
13/3/2026 20:35,1.1411,1.1411,1.141,1.1411
13/3/2026 20:40,1.141,1.1413,1.141,1.1413
13/3/2026 20:45,1.1413,1.1414,1.1411,1.1414
13/3/2026 20:50,1.1414,1.1415,1.1412,1.1413
13/3/2026 20:55,1.1413,1.1417,1.1413,1.1416
15/3/2026 19:00,1.142,1.142,1.1415,1.1418
15/3/2026 19:05,1.1418,1.1422,1.1417,1.142
15/3/2026 19:10,1.1421,1.1421,1.1421,1.1421
15/3/2026 19:15,1.1417,1.1418,1.1417,1.1418
15/3/2026 19:20,1.1418,1.1419,1.1417,1.1417
15/3/2026 19:25,1.1417,1.1419,1.1417,1.1417
15/3/2026 19:30,1.1418,1.1418,1.1418,1.1418
15/3/2026 19:45,1.1417,1.1418,1.1417,1.1418
15/3/2026 19:50,1.1417,1.1425,1.1417,1.1425
15/3/2026 19:55,1.1426,1.1426,1.142,1.142
15/3/2026 20:00,1.1419,1.1419,1.1419,1.1419
15/3/2026 20:10,1.1418,1.1419,1.1418,1.1419
15/3/2026 20:15,1.1419,1.1419,1.1419,1.1419
15/3/2026 20:20,1.1419,1.1419,1.1419,1.1419
15/3/2026 20:25,1.1419,1.1419,1.1419,1.1419
15/3/2026 20:30,1.1419,1.1419,1.1414,1.1415
15/3/2026 20:40,1.1421,1.1425,1.142,1.1421
15/3/2026 20:45,1.142,1.1424,1.1419,1.1424
15/3/2026 20:50,1.1425,1.1427,1.1423,1.1427
15/3/2026 20:55,1.1427,1.1428,1.142,1.142
15/3/2026 21:05,1.1422,1.1422,1.1422,1.1422
15/3/2026 21:10,1.142,1.1422,1.142,1.142
15/3/2026 21:15,1.142,1.1423,1.142,1.1423
15/3/2026 21:20,1.1424,1.1426,1.1424,1.1425
15/3/2026 21:25,1.1426,1.1427,1.1424,1.1426
15/3/2026 21:30,1.1426,1.1427,1.1423,1.1426
15/3/2026 21:35,1.1426,1.1427,1.1421,1.1427
15/3/2026 21:40,1.1427,1.1428,1.1426,1.1427
15/3/2026 21:45,1.1428,1.1428,1.1422,1.1428
15/3/2026 21:50,1.1426,1.1428,1.1423,1.1425
15/3/2026 21:55,1.1425,1.1428,1.1422,1.1428
15/3/2026 22:00,1.1428,1.1434,1.1421,1.1428
15/3/2026 22:05,1.1428,1.143,1.1417,1.1417
15/3/2026 22:10,1.1417,1.1433,1.1417,1.1423
15/3/2026 22:15,1.1428,1.1429,1.1417,1.1418
15/3/2026 22:20,1.1418,1.1422,1.1416,1.1416
15/3/2026 22:25,1.1416,1.1421,1.1416,1.1417
15/3/2026 22:30,1.1421,1.1424,1.1418,1.1419
15/3/2026 22:35,1.1419,1.1423,1.1418,1.142
15/3/2026 22:40,1.1422,1.1422,1.1417,1.1418
15/3/2026 22:45,1.1418,1.1425,1.1418,1.1422
15/3/2026 22:50,1.1422,1.1427,1.142,1.1422
15/3/2026 22:55,1.1425,1.143,1.1422,1.1427
15/3/2026 23:00,1.1427,1.1431,1.1423,1.1427
15/3/2026 23:05,1.1425,1.1433,1.1425,1.1432
15/3/2026 23:10,1.1431,1.1434,1.1428,1.143
15/3/2026 23:15,1.143,1.1433,1.1425,1.1428
15/3/2026 23:20,1.1428,1.143,1.1425,1.1426
15/3/2026 23:25,1.1427,1.1429,1.1424,1.1427
15/3/2026 23:30,1.1427,1.1431,1.1423,1.1428
15/3/2026 23:35,1.1428,1.1431,1.1426,1.1429
15/3/2026 23:40,1.1428,1.1432,1.1427,1.1431
15/3/2026 23:45,1.1431,1.1434,1.1429,1.1433
15/3/2026 23:50,1.1433,1.1434,1.143,1.1433
15/3/2026 23:55,1.1433,1.1435,1.143,1.1434
16/3/2026 00:00,1.1435,1.1442,1.1434,1.144
16/3/2026 00:05,1.1439,1.1445,1.1439,1.1444
16/3/2026 00:10,1.1444,1.1447,1.1441,1.1445
16/3/2026 00:15,1.1445,1.1447,1.1443,1.1445
16/3/2026 00:20,1.1446,1.1448,1.1443,1.1448
16/3/2026 00:25,1.1448,1.1449,1.1446,1.1448
16/3/2026 00:30,1.1448,1.145,1.1447,1.1449
16/3/2026 00:35,1.1449,1.1452,1.1446,1.1451
16/3/2026 00:40,1.1449,1.1452,1.1449,1.145
16/3/2026 00:45,1.1449,1.1453,1.1449,1.1451
16/3/2026 00:50,1.1451,1.1453,1.1449,1.1451
16/3/2026 00:55,1.1452,1.1455,1.145,1.1454
16/3/2026 01:00,1.1454,1.1456,1.1448,1.145
16/3/2026 01:05,1.1449,1.145,1.1445,1.1446
16/3/2026 01:10,1.1446,1.1448,1.1442,1.1445
16/3/2026 01:15,1.1444,1.1446,1.1441,1.1445
16/3/2026 01:20,1.1445,1.1446,1.144,1.1442
16/3/2026 01:25,1.1442,1.1444,1.1441,1.1441
16/3/2026 01:30,1.1442,1.1443,1.1438,1.144
16/3/2026 01:35,1.144,1.1444,1.1439,1.1443
16/3/2026 01:40,1.1443,1.1446,1.1443,1.1445
16/3/2026 01:45,1.1445,1.1449,1.1445,1.1446
16/3/2026 01:50,1.1446,1.1448,1.1443,1.1447
16/3/2026 01:55,1.1448,1.1449,1.1446,1.1448
16/3/2026 02:00,1.1448,1.145,1.1443,1.1447
16/3/2026 02:05,1.1447,1.1448,1.1444,1.1448
16/3/2026 02:10,1.1448,1.1449,1.1447,1.1447
16/3/2026 02:15,1.1448,1.1448,1.1446,1.1448
16/3/2026 02:20,1.1448,1.145,1.1447,1.1448
16/3/2026 02:25,1.1447,1.1449,1.1445,1.1448
16/3/2026 02:30,1.1448,1.1448,1.1444,1.1446
16/3/2026 02:35,1.1445,1.1447,1.1445,1.1446
16/3/2026 02:40,1.1446,1.1448,1.1446,1.1447
16/3/2026 02:45,1.1447,1.1451,1.1446,1.145
16/3/2026 02:50,1.145,1.145,1.1446,1.1447
16/3/2026 02:55,1.1448,1.1449,1.1447,1.1447
16/3/2026 03:00,1.1448,1.1449,1.1444,1.1448
16/3/2026 03:05,1.1449,1.1451,1.1447,1.1449
16/3/2026 03:10,1.1449,1.1451,1.1447,1.1448
16/3/2026 03:15,1.1448,1.1449,1.1446,1.1448
16/3/2026 03:20,1.1448,1.1449,1.1447,1.1449
16/3/2026 03:25,1.1448,1.145,1.1447,1.1449
16/3/2026 03:30,1.1449,1.1452,1.1449,1.1451
16/3/2026 03:35,1.1451,1.1452,1.1449,1.1451
16/3/2026 03:40,1.145,1.1453,1.1449,1.1452
16/3/2026 03:45,1.1452,1.1453,1.145,1.1452
16/3/2026 03:50,1.1452,1.1453,1.145,1.145
16/3/2026 03:55,1.1449,1.1451,1.1448,1.145
16/3/2026 04:00,1.145,1.1451,1.1448,1.1449
16/3/2026 04:05,1.1449,1.145,1.1446,1.1447
16/3/2026 04:10,1.1447,1.1449,1.1447,1.1448
16/3/2026 04:15,1.1448,1.1449,1.1445,1.1446
16/3/2026 04:20,1.1446,1.1447,1.1444,1.1445
16/3/2026 04:25,1.1445,1.1446,1.1443,1.1445
16/3/2026 04:30,1.1445,1.1446,1.1444,1.1445
16/3/2026 04:35,1.1444,1.1446,1.1443,1.1444
16/3/2026 04:40,1.1444,1.1444,1.1442,1.1442
16/3/2026 04:45,1.1443,1.1444,1.1441,1.1442
16/3/2026 04:50,1.1443,1.1444,1.1441,1.1444
16/3/2026 04:55,1.1444,1.1444,1.144,1.144
16/3/2026 05:00,1.1441,1.1443,1.1438,1.1441
16/3/2026 05:05,1.1441,1.1443,1.144,1.1441
16/3/2026 05:10,1.1441,1.1443,1.1439,1.1441
16/3/2026 05:15,1.144,1.1441,1.1439,1.144
16/3/2026 05:20,1.1441,1.1441,1.1438,1.144
16/3/2026 05:25,1.144,1.1441,1.1438,1.1438
16/3/2026 05:30,1.1438,1.1439,1.1435,1.1435
16/3/2026 05:35,1.1435,1.1439,1.1434,1.1438
16/3/2026 05:40,1.1438,1.1439,1.1436,1.1436
16/3/2026 05:45,1.1436,1.1437,1.1434,1.1436
16/3/2026 05:50,1.1436,1.1437,1.1434,1.1435
16/3/2026 05:55,1.1435,1.1436,1.1432,1.1434
16/3/2026 06:00,1.1434,1.1435,1.143,1.1431
16/3/2026 06:05,1.1431,1.1434,1.1431,1.1433
16/3/2026 06:10,1.1433,1.1435,1.1431,1.1433
16/3/2026 06:15,1.1434,1.1436,1.1433,1.1434
16/3/2026 06:20,1.1434,1.1434,1.1426,1.1427
16/3/2026 06:25,1.1427,1.1428,1.1424,1.1427
16/3/2026 06:30,1.1428,1.1431,1.1427,1.1428
16/3/2026 06:35,1.1428,1.1429,1.1424,1.1426
16/3/2026 06:40,1.1426,1.1427,1.1423,1.1427
16/3/2026 06:45,1.1427,1.1428,1.1423,1.1425
16/3/2026 06:50,1.1425,1.1428,1.1422,1.1428
16/3/2026 06:55,1.1427,1.1431,1.1427,1.1431
16/3/2026 07:00,1.143,1.1434,1.1428,1.1432
16/3/2026 07:05,1.1432,1.1433,1.1429,1.1433
16/3/2026 07:10,1.1433,1.1434,1.1429,1.1431
16/3/2026 07:15,1.143,1.1432,1.1428,1.143
16/3/2026 07:20,1.1431,1.1431,1.1428,1.1431
16/3/2026 07:25,1.143,1.1431,1.1423,1.1425
16/3/2026 07:30,1.1426,1.1427,1.142,1.142
16/3/2026 07:35,1.1421,1.1421,1.1413,1.1414
16/3/2026 07:40,1.1415,1.142,1.1413,1.142
16/3/2026 07:45,1.1418,1.1426,1.1418,1.1425
16/3/2026 07:50,1.1425,1.1426,1.1421,1.1423
16/3/2026 07:55,1.1423,1.1425,1.1422,1.1425
16/3/2026 08:00,1.1424,1.1431,1.1424,1.1427
16/3/2026 08:05,1.1428,1.1433,1.1427,1.1433
16/3/2026 08:10,1.1433,1.1434,1.1426,1.1428
16/3/2026 08:15,1.1428,1.143,1.1425,1.143
16/3/2026 08:20,1.1428,1.1444,1.1428,1.1443
16/3/2026 08:25,1.1442,1.1443,1.1439,1.1442
16/3/2026 08:30,1.144,1.1444,1.1439,1.144
16/3/2026 08:35,1.1438,1.1441,1.1437,1.1437
16/3/2026 08:40,1.1438,1.1441,1.1434,1.1439
16/3/2026 08:45,1.1438,1.1445,1.1438,1.1441
16/3/2026 08:50,1.1441,1.1444,1.1437,1.1442
16/3/2026 08:55,1.1442,1.1444,1.144,1.1444
16/3/2026 09:00,1.1442,1.1446,1.1442,1.1442
16/3/2026 09:05,1.1442,1.1445,1.144,1.1443
16/3/2026 09:10,1.1443,1.1447,1.1442,1.1446
16/3/2026 09:15,1.1446,1.1447,1.1444,1.1445
16/3/2026 09:20,1.1446,1.1447,1.1444,1.1446
16/3/2026 09:25,1.1446,1.1449,1.1444,1.1446
16/3/2026 09:30,1.1447,1.1447,1.1444,1.1444
16/3/2026 09:35,1.1445,1.1445,1.1442,1.1443
16/3/2026 09:40,1.1443,1.1447,1.1442,1.1447
16/3/2026 09:45,1.1447,1.1451,1.1447,1.145
16/3/2026 09:50,1.145,1.1452,1.1447,1.1451
16/3/2026 09:55,1.1451,1.1452,1.1448,1.1449
16/3/2026 10:00,1.1449,1.1452,1.1447,1.1448
16/3/2026 10:05,1.1448,1.1452,1.1447,1.1452
16/3/2026 10:10,1.1452,1.1459,1.1452,1.1458
16/3/2026 10:15,1.1458,1.1467,1.1458,1.1467
16/3/2026 10:20,1.1467,1.1476,1.1467,1.1474
16/3/2026 10:25,1.1474,1.1477,1.1471,1.1475
16/3/2026 10:30,1.1475,1.1477,1.1469,1.147
16/3/2026 10:35,1.147,1.1472,1.1468,1.147
16/3/2026 10:40,1.147,1.1472,1.1467,1.1469
16/3/2026 10:45,1.1468,1.1471,1.1467,1.1471
16/3/2026 10:50,1.1471,1.1472,1.1467,1.147
16/3/2026 10:55,1.147,1.1476,1.147,1.1475
16/3/2026 11:00,1.1474,1.1475,1.147,1.1472
16/3/2026 11:05,1.1472,1.1476,1.1471,1.1474
16/3/2026 11:10,1.1474,1.1476,1.1472,1.1474
16/3/2026 11:15,1.1475,1.1477,1.1474,1.1477
16/3/2026 11:20,1.1477,1.1481,1.1475,1.1477
16/3/2026 11:25,1.1477,1.1477,1.1473,1.1474
16/3/2026 11:30,1.1473,1.1474,1.1472,1.1474
16/3/2026 11:35,1.1474,1.1477,1.1473,1.1475
16/3/2026 11:40,1.1474,1.1482,1.1473,1.1482
16/3/2026 11:45,1.1482,1.1486,1.1479,1.1483
16/3/2026 11:50,1.1484,1.1484,1.1477,1.1478
16/3/2026 11:55,1.1478,1.148,1.1477,1.1479
16/3/2026 12:00,1.1479,1.1482,1.1478,1.148
16/3/2026 12:05,1.1481,1.1481,1.1477,1.148
16/3/2026 12:10,1.1479,1.1484,1.1475,1.1482
16/3/2026 12:15,1.1482,1.1483,1.148,1.1481
16/3/2026 12:20,1.1482,1.1482,1.1478,1.148
16/3/2026 12:25,1.148,1.1482,1.1479,1.148
16/3/2026 12:30,1.148,1.1487,1.148,1.1484
16/3/2026 12:35,1.1484,1.1484,1.1481,1.1481
16/3/2026 12:40,1.1481,1.1482,1.1478,1.148
16/3/2026 12:45,1.148,1.1482,1.1475,1.1478
16/3/2026 12:50,1.1478,1.1479,1.1474,1.1477
16/3/2026 12:55,1.1477,1.1477,1.1472,1.1473
16/3/2026 13:00,1.1474,1.1477,1.1473,1.1477
16/3/2026 13:05,1.1477,1.1479,1.1476,1.1477
16/3/2026 13:10,1.1477,1.148,1.1476,1.1479
16/3/2026 13:15,1.148,1.148,1.1476,1.1477
16/3/2026 13:20,1.1476,1.1482,1.1474,1.148
16/3/2026 13:25,1.148,1.1483,1.148,1.1482
16/3/2026 13:30,1.1481,1.1487,1.148,1.1483
16/3/2026 13:35,1.1482,1.1488,1.1481,1.1487
16/3/2026 13:40,1.1487,1.149,1.1485,1.1488
16/3/2026 13:45,1.1488,1.1492,1.1487,1.149
16/3/2026 13:50,1.149,1.1497,1.1489,1.1496
16/3/2026 13:55,1.1497,1.15,1.1496,1.15
16/3/2026 14:00,1.15,1.1502,1.1495,1.1495
16/3/2026 14:05,1.1495,1.15,1.1493,1.1498
16/3/2026 14:10,1.1497,1.1502,1.1497,1.1501
16/3/2026 14:15,1.1501,1.1501,1.1491,1.1492
16/3/2026 14:20,1.1492,1.1497,1.1492,1.1496
16/3/2026 14:25,1.1496,1.1497,1.1494,1.1495
16/3/2026 14:30,1.1495,1.1495,1.1487,1.1487
16/3/2026 14:35,1.1487,1.1491,1.1483,1.1485
16/3/2026 14:40,1.1484,1.1486,1.1483,1.1483
16/3/2026 14:45,1.1483,1.1484,1.148,1.1483
16/3/2026 14:50,1.1483,1.1488,1.1483,1.1488
16/3/2026 14:55,1.1488,1.1489,1.1487,1.1488
16/3/2026 15:00,1.1488,1.149,1.1488,1.149
16/3/2026 15:05,1.149,1.1494,1.1488,1.1493
16/3/2026 15:10,1.1493,1.1497,1.1491,1.1497
16/3/2026 15:15,1.1497,1.1498,1.1495,1.1497
16/3/2026 15:20,1.1497,1.1498,1.1496,1.1497
16/3/2026 15:25,1.1497,1.1497,1.1491,1.1492
16/3/2026 15:30,1.1492,1.1495,1.1491,1.1494
16/3/2026 15:35,1.1495,1.1498,1.1493,1.1498
16/3/2026 15:40,1.1498,1.15,1.1495,1.1495
16/3/2026 15:45,1.1495,1.1497,1.1494,1.1495
